,지번주소,도로명주소,위도,경도,사업장명,kakao_star,kakao_star_nums,kakao_blog_review
8766,장안동,서울특별시 동대문구 장한로26길 55 지상2층 3호 (장안동)',37.5716188,127.0746138,팡팡,0,0,0
2797,군자동,서울특별시 광진구 동일로 282  (군자동),37.5563927,127.0723249,군자노래방,5,1,0
2859,봉천동,서울특별시 관악구 은천로2길 35 (봉천동),37.4856093,126.9388178,봉일,1,1,2
5571,구로동,서울특별시 구로구 도림로 99 (구로동),37.4913056,126.8939354,양귀비노래연습장,0,0,0
10626,신정동,서울특별시 양천구 신정중앙로 94 (신정동 목마빌딩 2층)',37.5262425,126.8620293,폭스노래연습장,0,0,0
9447,반포동,서울특별시 서초구 사평대로55길 45 (반포동),37.5059443,127.02192,도레미노래연습장,0,0,0
4492,응암동,서울특별시 은평구 은평로11길 6 (응암동),37.601426,126.9235278,동경노래연습장,0,0,0
3464,상봉동,서울특별시 중랑구 망우로 381 (상봉동),37.5988174,127.0946716,별빛코인노래연습장,0,0,0
1010,방화동,서울특별시 강서구 양천로 27 2층 (방화동)',37.572813,126.8068057,나이스 노래연습장,0,0,0
7306,가락동,서울특별시 송파구 양재대로62길 31-6 (가락동),37.4971778,127.120043,야옹이노래연습장,0,0,0
1991,구로동,서울특별시 구로구 가마산로21길 1 (구로동),37.4939517,126.8857534,영 노래연습장,0,0,0
4993,신월동,서울특별시 양천구 오목로 55 (신월동지층)',37.5222049,126.8436488,갈채노래연습장,0,0,0
1492,자양동,서울특별시 광진구 뚝섬로 509-1  (자양동지층)',37.5358091,127.067035,별들의,0,0,0
5344,내발산동,서울특별시 강서구 강서로 301 지층 (내발산동)',37.5527818,126.8360945,애플노래연습장,0,0,0
9493,양재동,서울특별시 서초구 동산로2길 13 (양재동),37.4692192,127.04208,팡팡노래연습장,0,0,0
8379,월계동,서울특별시 노원구 석계로3길 21 지층 (월계동)',37.6159711,127.0635145,노다지 노래연습장,0,0,0
9662,마장동,서울특별시 성동구 마장로 296  (마장동),37.5662828,127.0431635,세림노래방,0,0,0
11013,보광동,서울특별시 용산구 우사단로2길 1 지층 (보광동),37.5307898,126.9968885,왕십리,0,0,0
10136,마천동,서울특별시 송파구 마천로51길 4  (마천동),37.4956435,127.150685,청춘,0,0,1
3482,면목동,서울특별시 중랑구 면목로 303 (면목동),37.5794828,127.0871485,sbs노래연습장,0,0,0
832,화곡동,서울특별시 강서구 등촌로 19 (화곡동),37.5317356,126.8634874,MP3노래연습장,0,0,0
7994,신길동,서울특별시 영등포구 가마산로 582 지하1층 (신길동),37.5039663,126.920892,아리수,0,0,0
11112,응암동,서울특별시 은평구 응암로12길 9-10 (응암동),37.588302,126.9179984,SBS노래연습장,0,0,0
3114,청량리동,서울특별시 동대문구 제기로 132 4층 (청량리동)',37.5863207,127.0477919,MBC,0,0,0
122,역삼동,서울특별시 강남구 역삼로3길 22 지상2층 (역삼동)',37.4950089,127.0312405,부킹 노래연습장,0,0,0
3035,신설동,서울특별시 동대문구 왕산로 16 지하1층 (신설동)',37.5760059,127.0254728,도깨비코인노래연습장,0,0,0
6568,신림동,서울특별시 관악구 조원중앙로2길 122 (신림동),37.481904,126.9115987,샛별 노래연습장,0,0,0
9183,서교동,서울특별시 마포구 와우산로21길 26 2층 (서교동)',37.552456,126.9225599,클럽노래연습장,1,1,1
11012,한남동,서울특별시 용산구 대사관로30길 4 (한남동),37.5331172,127.0055127,썸,0,0,0
212,역삼동,서울특별시 강남구 논현로94길 13 지하1층 (역삼동)',37.5026051,127.0374007,명품 노래연습장,0,0,0
7409,문정동,서울특별시 송파구 문정로4길 10-46 지1층 (문정동),37.4854717,127.1236363,스타노래연습장,0,0,0
4971,신정동,서울특별시 양천구 신정중앙로23길 5 (신정동 지하1층),37.5267811,126.8633923,모델노래방,0,0,0
9824,종암동,서울특별시 성북구 종암로 108 기업은행종암동지점 지1층 (종암동),37.5998144,127.0344901,영 노래연습장,0,0,0
2915,화양동,서울특별시 광진구 아차산로33길 21  (화양동지하1층)',37.5413078,127.0702022,더소울,0,0,0
5875,대림동,서울특별시 영등포구 디지털로 354 (대림동 지하1층)',37.4891524,126.8998711,신동방,0,0,0
9746,성수동2가,서울특별시 성동구 성수이로 117 (성수동2가),37.545523,127.0569989,콘서트노래연습장,0,0,0
10543,신정동,서울특별시 양천구 은행정로7길 27  (신정동지하1층)',37.5220385,126.8565391,만남노래연습장,0,0,0
9871,종암동,서울특별시 성북구 종암로19길 6 지1층 (종암동)',37.5985359,127.034043,뮤즈피아 노래연습장,0,0,0
3204,답십리동,서울특별시 동대문구 한천로 45 지하1층 (답십리동)',37.5662243,127.0612924,필,0,0,0
9915,하월곡동,서울특별시 성북구 화랑로11길 37 지1층 (하월곡동)',37.6039474,127.0422339,영 노래연습장,0,0,0
10388,거여동,서울특별시 송파구 거마로3길 4 지1층 (거여동 뉴비전빌딩)',37.4941406,127.1442671,오렌지코인노래연습장,0,0,0
5678,가산동,서울특별시 금천구 남부순환로112길 52 (가산동),37.4774111,126.8933185,에이스,5,1,2
9166,서교동,서울특별시 마포구 동교로 156 지하1층 (서교동)',37.5554764,126.9194046,짱 노래연습장,0,0,0
7266,마천동,서울특별시 송파구 마천로51길 4  (마천동),37.4956435,127.150685,청춘,0,0,1
3047,제기동,서울특별시 동대문구 왕산로 179 (제기동),37.579786,127.0429688,제일,0,0,0
9789,하왕십리동,서울특별시 성동구 무학봉28길 6 (하왕십리동 금용빌딩)',37.5621407,127.0326911,도깨비코인노래연습장,3,2,0
7051,삼성동,서울특별시 강남구 삼성로96길 13 (삼성동),37.508995,127.0569642,엔비,0,0,0
6107,대림동,서울특별시 영등포구 도림로39길 11-8 지1층 좌측호 (대림동)',37.494398,126.8971883,라스베가스 노래연습장,0,0,0
9524,서초동,서울특별시 서초구 서초대로50길 76 (서초동(지상2층)),37.4898193,127.0135659,웰빙노래연습장,0,0,0
1025,화곡동,서울특별시 강서구 가로공원로 192 2층 (화곡동)',37.5368921,126.8372656,공원 노래연습장,0,0,0
156,역삼동,서울특별시 강남구 강남대로94길 88 지하1층 (역삼동)',37.50075,127.0342849,싱싱 노래연습장,0,0,0
9738,성수동2가,서울특별시 성동구 성수이로 108 (성수동2가),37.5445508,127.0573874,킹카 노래연습장,0,0,0
10400,가락동,서울특별시 송파구 중대로9길 23 2층 (가락동)',37.4952044,127.1187831,강추노래연습장,0,0,0
1588,중곡동,서울특별시 광진구 면목로 120 (중곡동지하1층)',37.5641174,127.0805267,캔디 노래연습장,0,0,0
10674,당산동3가,서울특별시 영등포구 당산로31길 18 (당산동3가),37.5268945,126.8947817,한마음노래연습장,0,0,0
2771,화양동,서울특별시 광진구 아차산로33길 63 지하1층 (화양동)',37.5430177,127.0709894,하비코인노래연습장,5,4,0
1719,자양동,서울특별시 광진구 동일로18길 51 지하1층 (자양동 옥동빌딩)',37.5393412,127.065698,짱 노래연습장,0,0,0
1868,구로동,서울특별시 구로구 구로중앙로28길 7 (구로동),37.4989885,126.886298,몸부림노래연습장,0,0,0
3008,자양동,서울특별시 광진구 뚝섬로 599  (자양동),37.533085,127.0765465,짱,0,0,0
9240,홍제동,서울특별시 서대문구 통일로37길 16  (홍제동),37.5876513,126.9441214,훼미리,0,0,0
5246,염창동,서울특별시 강서구 공항대로 555 지층 (염창동)',37.5498498,126.8676413,그린노래연습장,0,0,0
7376,방이동,서울특별시 송파구 가락로 241 (방이동),37.5098142,127.1177765,컴백,0,0,0
8677,청량리동,서울특별시 동대문구 회기로8길 36 (청량리동),37.5906102,127.0410887,홍능,0,0,0
10734,영등포동2가,서울특별시 영등포구 버드나루로7길 7 카보드동우빌딩 303호 (영등포동2가)',37.5228381,126.9100043,멋쟁이,0,0,0
1296,신림동,서울특별시 관악구 신림로65길 19 (신림동),37.4849698,126.928458,샤넬 노래연습장,0,0,0
5490,고척동,서울특별시 구로구 경인로47길 45 (고척동(2층))',37.5010797,126.8655821,로데오노래연습장,0,0,0
3319,중화동,서울특별시 중랑구 중랑역로 3 (중화동),37.5945031,127.076799,어머나노래연습장,0,0,0
4179,창동,서울특별시 도봉구 도봉로 486  (창동4층)',37.6487879,127.0351517,OK 노래연습장,5,1,0
157,논현동,서울특별시 강남구 학동로2길 54 (논현동),37.508155,127.023518,나는가수다 프리웨이 노래연습장,0,0,0
10992,문래동3가,서울특별시 영등포구 선유로 46 2층 (문래동3가)',37.5180429,126.8892637,문래코인노래연습장,5,3,0
6638,양재동,서울특별시 서초구 강남대로10길 29 (양재동지하1층)',37.4689472,127.040998,청계산 노래연습장,0,0,0
3109,휘경동,서울특별시 동대문구 회기로 194 3층 (휘경동)',37.5898561,127.0573619,더,1,2,1
1019,등촌동,서울특별시 강서구 공항대로59길 26 지층 (등촌동)',37.5528168,126.8638884,한마음노래연습장,0,0,0
5644,오류동,서울특별시 구로구 경인로 197 (오류동지층)',37.4958957,126.8429552,즐거운노래연습장,0,0,0
5734,시흥동,서울특별시 금천구 금하로 726 (시흥동),37.4503799,126.9102731,101코인노래연습장,0,0,0
5814,시흥동,서울특별시 금천구 금하로 658 지하1층 (시흥동)',37.4535422,126.903626,대명노래연습장,0,0,0
379,명일동,서울특별시 강동구 양재대로143길 6 지층 (명일동)',37.5516665,127.1436532,청개구리 노래방,0,0,0
3867,수유동,서울특별시 강북구 도봉로87길 9 3층 (수유동)',37.6382406,127.0249843,등대노래연습장,5,1,0
2059,독산동,서울특별시 금천구 가산로3길 51 (독산동),37.4721657,126.8926694,둘리,2,4,6
7843,대조동,서울특별시 은평구 통일로 747 (대조동),37.61186,126.9282529,빅스타노래방,0,0,0
11202,응암동,서울특별시 은평구 은평로8길 3 (응암동 한마음빌딩)',37.5997632,126.9211402,금영노래연습장,0,0,0
441,성내동,서울특별시 강동구 성안로 119 지층 (성내동)',37.5339812,127.1335237,파티파티노래연습장,0,0,0
7509,석촌동,서울특별시 송파구 삼학사로18길 13 (석촌동),37.5045452,127.0986337,허니노래연습장,0,0,0
3546,종암동,서울특별시 성북구 종암로19길 7 지1층 (종암동)',37.5984424,127.0342302,짱구 노래연습장,0,0,0
6575,신림동,서울특별시 관악구 신원로3길 32 (신림동),37.4822937,126.9269137,씽씽,0,0,0
3738,미아동,서울특별시 강북구 덕릉로28길 지하 63 1층 (미아동)',37.6339993,127.0167606,코코 노래연습장,0,0,0
7967,청량리동,서울특별시 동대문구 왕산로 209 (청량리동),37.5809861,127.0458897,밀레니엄,0,0,0
7140,가락동,서울특별시 송파구 오금로46길 39 지층 (가락동 오산빌딩),37.494356,127.1337771,쎈언니노래연습장,0,0,0
7858,녹번동,서울특별시 은평구 진흥로 184 (녹번동 제현빌딩),37.6082267,126.9298762,럭키노래연습장,0,0,0
464,길동,서울특별시 강동구 천중로 214 지층 (길동)',37.5406934,127.1439178,썸노래연습장,0,0,0
85,논현동,서울특별시 강남구 학동로2길 45 지하1층 (논현동)',37.5087126,127.0236188,에이치,4,4,11
957,방화동,서울특별시 강서구 양천로 52 (방화동),37.5729163,126.8096645,시공노래방,0,0,0
8870,노량진동,서울특별시 동작구 노량진로6길 6-9 (노량진동지층)',37.5128889,126.9353273,팡팡노래연습장,0,0,0
6224,노량진동,서울특별시 동작구 장승배기로19길 19  (노량진동),37.5080927,126.9389245,상록수노래연습장,0,0,0
5183,방화동,서울특별시 강서구 방화대로44길 5-1 지층 (방화동),37.5729918,126.817365,팡팡노래연습장,0,0,0
7697,암사동,서울특별시 강동구 상암로 105 (암사동),37.5472923,127.134512,청개구리,0,0,0
4188,신정동,서울특별시 양천구 중앙로 282 (신정동 지층),37.5215562,126.8525901,에이스노래연습장,0,0,0
9074,성산동,서울특별시 마포구 월드컵북로 221 지하1층 (성산동)',37.5692897,126.9043455,모두랑 노래연습장,0,0,0
4941,목동,서울특별시 양천구 공항대로 634 (목동1층)',37.5466891,126.8751713,팡팡노래방,0,0,0
5842,시흥동,서울특별시 금천구 탑골로 1 (시흥동지하1층)',37.4508567,126.9098067,한마음토마토,0,0,0
7669,둔촌동,서울특별시 강동구 진황도로 172 (둔촌동),37.5307641,127.1422178,발리 노래연습장,0,0,0
8550,창동,서울특별시 도봉구 노해로69길 21-11  (창동영진빌딩 501502호)',37.6531131,127.0500929,뉴월드,0,0,0
1624,화양동,서울특별시 광진구 동일로22길 69 (화양동),37.5415674,127.0680494,찐 노래연습장,0,0,0
5191,화곡동,서울특별시 강서구 강서로5나길 148 (화곡동4층(배다리서길82))',37.5283679,126.8399063,디바노래연습장,0,0,0
4332,월계동,서울특별시 노원구 석계로 98-1 (월계동),37.623518,127.0610827,휴코인노래연습장,0,0,0
9079,망원동,서울특별시 마포구 포은로 63 지하1층 (망원동)',37.5529472,126.9062336,두꺼비 노래연습장,0,0,0
3644,정릉동,서울특별시 성북구 보국문로11길 37 지1층 (정릉동)',37.6085673,127.0079905,스타 노래연습장,0,0,0
6761,양재동,서울특별시 서초구 동산로 92 (양재동지하1층)',37.4733005,127.0484059,모이라노래연습장,0,0,0
956,화곡동,서울특별시 강서구 가로공원로76길 107 (화곡동),37.532594,126.8393552,e 노래방,0,0,0
128,삼성동,서울특별시 강남구 테헤란로81길 47 지하1층 (삼성동 태령빌딩)',37.5102236,127.0557347,블링블링 노래연습장,3.7,3,0
6505,봉천동,서울특별시 관악구 봉천로 533 지하1층 (봉천동)',37.4790178,126.9572022,네박자,0,0,0
8186,상계동,서울특별시 노원구 노원로34길 66 지층 (상계동)',37.6619711,127.0660288,보람,4.4,5,2
10749,신길동,서울특별시 영등포구 도신로 222 지하1층 (신길동)',37.5116105,126.9160016,장윤정노래연습장,0,0,0
3920,수유동,서울특별시 강북구 노해로8길 1 지층 (수유동)',37.6378985,127.0231821,올,3,6,0
4858,서교동,서울특별시 마포구 홍익로3길 8 지하1층 (서교동)',37.5541334,126.922081,악쓰는하마 2호점 노래연습장,2.8,4,2
10308,가락동,서울특별시 송파구 송파대로30길 3 2층 (가락동)',37.4943499,127.1179311,AmPm,0,0,1
2063,독산동,서울특별시 금천구 독산로 240 (독산동),37.4682731,126.9023898,월드컵,0,0,0
7654,길동,서울특별시 강동구 천중로40길 58 (길동),37.538525,127.1377835,팡팡,0,0,0
4293,월계동,서울특별시 노원구 석계로3길 21 지층 (월계동)',37.6159711,127.0635145,노다지 노래연습장,0,0,0
4913,대흥동,서울특별시 마포구 대흥로 83 지하 1층 102호 (대흥동),37.5476005,126.9413616,팔도강산 노래연습장,0,0,0
