지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
휘경동,서울특별시 동대문구 망우로 66 2층 (휘경동),휘경당구클럽,37.5895076,127.0609784,0,0,0
상봉동,서울특별시 중랑구 동일로114길 54 (상봉동),당구 매니아,37.5937363,127.0833084,0,0,0
남가좌동,서울특별시 서대문구 증가로 122  (남가좌동3층),성원당구장,37.5773796,126.9242848,0,0,0
구의동,서울특별시 광진구 자양로18길 17 3층 (구의동),구슬모아 당구장,37.5377587,127.0845127,0,0,0
종로4가,서울특별시 종로구 종로 199 지하1층 (종로4가 한일빌딩),한일,37.5714395,126.9997707,0,0,0
구산동,서울특별시 은평구 서오릉로 195 지층 (구산동),하이클래스 당구장,37.6134871,126.9118155,0,0,0
홍제동,서울특별시 서대문구 세검정로 93  (홍제동),헬싱키,37.5960559,126.9487924,0,0,0
화곡동,서울특별시 강서구 월정로 156 5층 (화곡동 평화빌딩),월드컵 당구장,37.532744,126.8368634,0,0,0
서초동,서울특별시 서초구 반포대로28길 91  (서초동대진빌딩 지하1층),빌텍당구장,37.4922199,127.0132183,0,0,0
수유동,서울특별시 강북구 한천로 1088  (수유동지하 1층),로얄 당구장,37.6431773,127.0228246,0,0,0
방학동,서울특별시 도봉구 도당로 118 지1층 B01호 (방학동),맨투맨당구장,37.6670263,127.0395652,0,0,0
신림동,서울특별시 관악구 봉천로12길 39 2층 (신림동 가야위드안),에이스 당구장,37.4869096,126.9302066,0,0,0
구로동,서울특별시 구로구 디지털로32가길 1  (구로동),에이플러스당구장,37.4830529,126.8994112,0,0,0
공릉동,서울특별시 노원구 공릉로 167 (공릉동),스팅당구장,37.6249199,127.0795528,0,0,0
노고산동,서울특별시 마포구 신촌로16길 10 3층 (노고산동),GS빌리어드클럽,37.5551778,126.9346957,0,0,0
봉천동,서울특별시 관악구 청룡1길 42 케이타워오피스텔 지하2층 B201호 (봉천동),당구 재미,37.4808785,126.9486064,0,0,0
신림동,서울특별시 관악구 신사로 116-1 지하1층 (신림동),3M캐롬클럽,37.4879092,126.9151685,0,0,0
성내동,서울특별시 강동구 천호대로 1124 (성내동),B&B당구장,37.5343426,127.1362022,0,0,0
천호동,서울특별시 강동구 성안로 173 지층 (천호동 신구오피스텔),그랜드 당구장,37.5384707,127.1356483,0,0,0
번동,서울특별시 강북구 도봉로98길 56 4층 (번동),테마당구장,37.6408891,127.0327336,0,0,0
시흥동,서울특별시 금천구 은행나무로 3 (시흥동),우정당구장,37.4501532,126.903081,0,0,0
서초동,서울특별시 서초구 서초대로52길 23  (서초동10),보글,37.4927766,127.0148849,0,0,0
장안동,서울특별시 동대문구 사가정로 231  (장안동2층),스핀당구장,37.5789631,127.0706963,0,0,0
방학동,서울특별시 도봉구 도당로 133 (방학동),킹 당구장,37.6674597,127.0411142,0,0,0
화곡동,서울특별시 강서구 강서로 43-13 지하3층 B301호 (화곡동 블루힐),롤링스톤 당구장,37.5312885,126.8465069,0,0,0
행당동,서울특별시 성동구 마조로3가길 11 지하1층 (행당동),블랙존,37.5590783,127.039836,0,0,0
당산동3가,서울특별시 영등포구 당산로31길 14  (당산동3가2층),스마일,37.5268284,126.8952717,0,0,0
대조동,서울특별시 은평구 통일로73길 31 지층 (대조동),스카이당구장,37.6144018,126.9212448,0,0,0
하월곡동,서울특별시 성북구 오패산로 45  (하월곡동지하),삼성당구장,37.606046,127.0366545,0,0,0
길동,서울특별시 강동구 양재대로116길 30 2층 (길동),동그라미,37.5381925,127.1420833,0,0,0
암사동,서울특별시 강동구 상암로 26 (암사동),암사당구클럽,37.5504373,127.1264095,0,0,0
석촌동,서울특별시 송파구 송파대로49길 59 지하1층 (석촌동),코리아 당구클럽,37.5057668,127.0981982,0,0,0
낙원동,서울특별시 종로구 돈화문로5길 38 2층 (낙원동 한성빌딩),혜성당구클럽,37.5707552,126.989865,0,0,0
구로동,서울특별시 구로구 디지털로31길 90 지하1층 (구로동 삼성래민안상가),큐당구클럽,37.4875908,126.8919379,0,0,0
