지번주소,도로명주소,사업장명,위도,경도,kakao_blog_review,kakao_star,kakao_star_nums,kakao_keyword
수유동,서울특별시 강북구 수유로 81 3층 (수유동),파라다이스,37.6363779,127.0225327,0,5,1,수유동 파라다이스
수유동,서울특별시 강북구 수유로 81 4층 (수유동),킹,37.6363779,127.0225327,0,0,0,수유동 킹
번동,서울특별시 강북구 오패산로 402  (번동(2층)),한게임PC방,37.636867,127.0275058,0,0,0,번동 한게임PC방
미아동,서울특별시 강북구 오패산로52길 52 용빌딩 (미아동),제노PC방,37.6251353,127.0324978,0,0,0,미아동 제노PC방
번동,서울특별시 강북구 오패산로67길 42 1층 (번동),마루PC,37.6357701,127.025804,0,0,0,번동 마루PC
번동,서울특별시 강북구 오현로25다길 91  (번동2층),사이버 피플,37.6256204,127.0330228,0,0,0,번동 사이버 피플
번동,서울특별시 강북구 월계로37길 107 2층 (번동),인디고PC방,37.626847,127.0439502,0,0,0,번동 인디고PC방
번동,서울특별시 강북구 월계로37길 134 (번동),맥스피드pc,37.6280672,127.0441659,0,5,2,번동 맥스피드pc
번동,서울특별시 강북구 월계로37길 137 지하1층 (번동 기산그린아파트),라임 PC&CAFE,37.6277187,127.0436164,0,0,0,번동 라임 PC&CAFE
번동,서울특별시 강북구 월계로37길 91 983동 9471호 (번동(2층)),엔조이PC방,37.6261048,127.0440463,0,0,0,번동 엔조이PC방
번동,서울특별시 강북구 월계로37길 97  (번동2층),대한민국 PC방,37.6263048,127.043879,0,0,0,번동 대한민국 PC방
미아동,서울특별시 강북구 월계로7길 63  (미아동),샹떼 PC방,37.6129722,127.0339347,0,0,0,미아동 샹떼 PC방
수유동,서울특별시 강북구 인수봉로52길 2  (수유동1층),길드존,37.6353436,127.0134253,0,0,0,수유동 길드존
번동,서울특별시 강북구 한천로 1001  (번동2층),사이버피플 PC방,37.6378108,127.0298036,0,0,0,번동 사이버피플 PC방
수유동,서울특별시 강북구 한천로 1038 천지빌딩유료주차장 4층 (수유동),1프로 PC 아레나,37.640182,127.0270441,0,4.5,2,수유동 1프로 PC 아레나
수유동,서울특별시 강북구 한천로 1093 하나은행 지하1층 (수유동),맥스피드PC방,37.6432347,127.0218551,0,1,1,수유동 맥스피드PC방
수유동,서울특별시 강북구 한천로 1182 (수유동),황금PC방,37.6484167,127.0145908,0,0,0,수유동 황금PC방
번동,서울특별시 강북구 한천로131길 33  (번동3층),피씨방,37.6379289,127.0269154,0,0,0,번동 피씨방
수유동,서울특별시 강북구 한천로140길 49  (수유동1층),퓨전,37.641832,127.0285528,0,0,0,수유동 퓨전
수유동,서울특별시 강북구 한천로144길 11  (수유동2층),프로게이머,37.6416515,127.0255829,0,0,0,수유동 프로게이머
수유동,서울특별시 강북구 한천로144길 22  (수유동1층),스크린도둑,37.6418438,127.0261362,0,0,0,수유동 스크린도둑
화곡동,서울특별시 강서구 가로공원로76가길 20 101동 1층 102호 (화곡동 삼성블루밍),에이스PC,37.5331648,126.8399773,0,0,0,화곡동 에이스PC
화곡동,서울특별시 강서구 강서로 17 206호 (화곡동),망고톡PC방,37.5294141,126.8477263,0,0,0,화곡동 망고톡PC방
화곡동,서울특별시 강서구 강서로 191 지하층 (화곡동 화평빌딩),라이또PC방 화곡점,37.5432512,126.8384827,0,1,1,화곡동 라이또PC방 화곡점
화곡동,서울특별시 강서구 강서로 24 성지빌딩 4층 (화곡동),비긴PC방,37.5300951,126.8479816,0,3,2,화곡동 비긴PC방
내발산동,서울특별시 강서구 강서로 257 지층 (내발산동),리버스PC,37.5486905,126.836046,0,0,0,내발산동 리버스PC
내발산동,서울특별시 강서구 강서로 261 지층 134호 (내발산동),비원 PC방,37.549193,126.8359638,0,0,0,내발산동 비원 PC방
내발산동,서울특별시 강서구 강서로 360 솔레드림 지층 b103호 (내발산동),3 PoP,37.5576973,126.8384047,0,1,4,내발산동 3 PoP
등촌동,서울특별시 강서구 강서로 416 호서프라자빌딩 지층 (등촌동),맥스피드PC 호서본점,37.5625367,126.8400748,4,0,0,등촌동 맥스피드PC 호서본점
등촌동,서울특별시 강서구 강서로 426 효성인텔리안 B101호 (등촌동),긱스타 PC방,37.5633724,126.8406143,0,0,0,등촌동 긱스타 PC방
화곡동,서울특별시 강서구 강서로 43 B301호 (화곡동 도양라비앙타워 ),피씨빈,37.5315298,126.8465161,0,1.8,5,화곡동 피씨빈
등촌동,서울특별시 강서구 강서로 460 평안빌딩 (등촌동),게임팩토리PC,37.5663373,126.8411109,0,0,0,등촌동 게임팩토리PC
화곡동,서울특별시 강서구 강서로 52 화곡판타지아 (화곡동),3POP PC방,37.5324773,126.8466719,1,1.3,4,화곡동 3POP PC방
화곡동,서울특별시 강서구 강서로 53 형제빌딩 지층 (화곡동),제로백 PC방 까치산점,37.5324881,126.8459248,0,1,1,화곡동 제로백 PC방 까치산점
화곡동,서울특별시 강서구 강서로 61 3층 (화곡동),포그네PC방,37.5330004,126.8456508,0,0,0,화곡동 포그네PC방
화곡동,서울특별시 강서구 강서로10길 200 1층 (화곡동),골드 PC방,37.5312732,126.8589931,0,0,0,화곡동 골드 PC방
화곡동,서울특별시 강서구 강서로18길 52 삼광빌딩 102호 (화곡동),여우PC,37.534383,126.8485054,0,0,0,화곡동 여우PC
화곡동,서울특별시 강서구 강서로18다길 22 101호 (화곡동 해풍그랜드타운),제노PC ZONE,37.5352098,126.8474044,0,1,1,화곡동 제노PC ZONE
내발산동,서울특별시 강서구 강서로47길 113 지층 (내발산동 성호빌딩),놀PC방,37.5532319,126.8298785,0,1,1,내발산동 놀PC방
화곡동,서울특별시 강서구 강서로5나길 134 2층 (화곡동),붕붕PC방,37.5283998,126.8407519,0,0,0,화곡동 붕붕PC방
화곡동,서울특별시 강서구 곰달래로 215-1 2층 (화곡동),아이비스PC,37.5317306,126.856979,0,0,0,화곡동 아이비스PC
화곡동,서울특별시 강서구 곰달래로 222 3층 (화곡동),ARENA PC,37.5314647,126.857594,0,0,0,화곡동 ARENA PC
화곡동,서울특별시 강서구 곰달래로 236 동호빌딩 4층 (화곡동),피에스타PC방 화곡4동점,37.5316989,126.8592053,0,5,1,화곡동 피에스타PC방 화곡4동점
화곡동,서울특별시 강서구 곰달래로 237 1층 (화곡동),화곡PC,37.5320093,126.8594168,0,0,0,화곡동 화곡PC
화곡동,서울특별시 강서구 곰달래로 246 녹정빌딩 3층 (화곡동),렉스PC,37.5318318,126.8603278,2,4,1,화곡동 렉스PC
화곡동,서울특별시 강서구 곰달래로 271 2층 (화곡동),해피로PC 목동사거리점,37.5325118,126.863165,0,0,0,화곡동 해피로PC 목동사거리점
화곡동,서울특별시 강서구 곰달래로49길 86 지층 (화곡동 궁전빌딩),이스테이션PC방,37.5351237,126.8560229,0,0,0,화곡동 이스테이션PC방
화곡동,서울특별시 강서구 곰달래로53길 32 2층 (화곡동),노브랜드 PC방 화곡본점,37.5333698,126.8594026,0,3,2,화곡동 노브랜드 PC방 화곡본점
화곡동,서울특별시 강서구 곰달래로60길 7 2층 (화곡동),탑PC,37.5319136,126.8632355,0,0,0,화곡동 탑PC
등촌동,서울특별시 강서구 공항대로 525 비원오피스텔 (등촌동),플렉스 피씨 ,37.5515396,126.8652886,0,3.7,3,등촌동 플렉스 피씨 
등촌동,서울특별시 강서구 공항대로45길 44 (등촌동206호 (등촌길22)),아쿠아PC방,37.5568048,126.8558121,0,3.7,3,등촌동 아쿠아PC방
등촌동,서울특별시 강서구 공항대로45길 63 204-205호 (등촌동),긱스타 피씨 카페,37.557869,126.8560012,0,1,5,등촌동 긱스타 피씨 카페
등촌동,서울특별시 강서구 공항대로45길 68-6 (등촌동서광아파트상가지하<등촌길40>),좋은넷,37.5579129,126.8574661,0,0,0,등촌동 좋은넷
화곡동,서울특별시 강서구 공항대로46길 73 4층 (화곡동),안다미로,37.5528199,126.851644,0,0,0,화곡동 안다미로
염창동,서울특별시 강서구 공항대로71길 31 상가동 B0102호 (염창동 극동상록수아파트),제노피시방,37.5490005,126.8719333,0,1,1,염창동 제노피시방
염창동,서울특별시 강서구 공항대로75길 8 지층 (염창동),아이센스리그 PC방 강서염창점,37.5474292,126.8739347,0,0,0,염창동 아이센스리그 PC방 강서염창점
방화동,서울특별시 강서구 금낭화로 5 부자빌딩 1층 (방화동),긱스타PC,37.5657425,126.8115855,0,1,2,방화동 긱스타PC
화곡동,서울특별시 강서구 까치산로 189-1 (화곡동),큐브PC,37.5541459,126.8538918,0,0,0,화곡동 큐브PC
화곡동,서울특별시 강서구 까치산로 93 1층 (화곡동),공원PC방,37.5467817,126.8481662,0,0,0,화곡동 공원PC방
등촌동,서울특별시 강서구 등촌로 231 2층 (등촌동),PC 게임,37.5504245,126.8637314,0,0,0,등촌동 PC 게임
화곡동,서울특별시 강서구 등촌로 59-1  (화곡동1층 (등촌로59-1)),대박PC게임방,37.5353822,126.8631863,0,0,0,화곡동 대박PC게임방
등촌동,서울특별시 강서구 등촌로 69 2층 (등촌동 우덕빌딩),e놈3끼PC cafe,37.5362349,126.863166,0,1,1,등촌동 e놈3끼PC cafe
마곡동,서울특별시 강서구 마곡중앙6로 45 리더스퀘어마곡 3층 311-312호 (마곡동),잼PC,37.5606312,126.8327206,0,5,1,마곡동 잼PC
마곡동,서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워Ⅰ B1층 (마곡동),포텐PC,37.5680581,126.8259608,2,0,0,마곡동 포텐PC
마곡동,서울특별시 강서구 마곡중앙로 161-22 마곡일성트루엘플래닛 1층 102호 (마곡동),마곡PC,37.5686383,126.8257852,2,0,0,마곡동 마곡PC
마곡동,서울특별시 강서구 마곡중앙로 165 안강프라이빗타워 지1층 104호 (마곡동),포텐PC,37.5685855,126.8277244,2,0,0,마곡동 포텐PC
방화동,서울특별시 강서구 방화동로 114 1층 (방화동),승리PC방,37.5705919,126.812669,0,0,0,방화동 승리PC방
방화동,서울특별시 강서구 방화동로 68 201호 (방화동),7,37.5664415,126.8127676,3,5,1,방화동 7
공항동,서울특별시 강서구 송정로 48 대남빌딩 (공항동),시즌아이PC방 공항점,37.5591496,126.8105948,0,3,2,공항동 시즌아이PC방 공항점
방화동,서울특별시 강서구 양천로 100-1 수현빌딩 지층 (방화동),K PC방,37.57324,126.8150516,0,1,1,방화동 K PC방
염창동,서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 b106호 (염창동),제나두PC 강서본점,37.5570451,126.8642592,0,0,0,염창동 제나두PC 강서본점
염창동,서울특별시 강서구 양천로 713 4층 (염창동),스위티PC방,37.5498387,126.8752582,0,0,0,염창동 스위티PC방
방화동,서울특별시 강서구 양천로 73 멤브로메디컬센터 지층 (방화동),긱스타pc방,37.5737353,126.8118189,0,1,2,방화동 긱스타pc방
방화동,서울특별시 강서구 양천로14길 24 (방화동),샹떼PC방,37.5720664,126.8099706,0,3,2,방화동 샹떼PC방
방화동,서울특별시 강서구 양천로16길 7 1층 2호 (방화동),방화 PC,37.5729286,126.8110311,0,3,2,방화동 방화 PC
가양동,서울특별시 강서구 양천로57길 10-11 이스타빌2차 B07 08 09호 (가양동),투앤투PC방,37.5631744,126.8529376,0,0,0,가양동 투앤투PC방
가양동,서울특별시 강서구 양천로57길 16 5층 (가양동),누리터 PC방,37.5633795,126.8525226,0,2.8,4,가양동 누리터 PC방
염창동,서울특별시 강서구 양천로75길 13 지층 (염창동),라이온PC방,37.5503863,126.8750717,0,5,1,염창동 라이온PC방
내발산동,서울특별시 강서구 우장산로 16 3층 (내발산동),i-프렌즈 PC ZONE,37.5544816,126.8388495,0,0,0,내발산동 i-프렌즈 PC ZONE
화곡동,서울특별시 강서구 화곡로 111 7층 (화곡동),JJ Dessert PC Cafe,37.5402168,126.8342149,0,0,0,화곡동 JJ Dessert PC Cafe
화곡동,서울특별시 강서구 화곡로 116 2층 (화곡동),빅토리PC,37.5398996,126.8347337,0,0,0,화곡동 빅토리PC
화곡동,서울특별시 강서구 화곡로 180 3층 (화곡동),쿡몬스터PC,37.5418833,126.8415723,0,2,3,화곡동 쿡몬스터PC
화곡동,서울특별시 강서구 화곡로21길 78 1층 2호 (화곡동),탑PC,37.5444893,126.8364815,0,0,0,화곡동 탑PC
화곡동,서울특별시 강서구 화곡로21길 87 지층 (화곡동 해온빌딩),프라임피시방,37.5446868,126.8359174,2,0,0,화곡동 프라임피시방
화곡동,서울특별시 강서구 화곡로42길 32 1층 (화곡동),블루PC,37.5459804,126.8470528,0,0,0,화곡동 블루PC
화곡동,서울특별시 강서구 화곡로58길 17 (화곡동 2층),탑피시,37.5530369,126.8519421,0,0,0,화곡동 탑피시
화곡동,서울특별시 강서구 화곡로60길 20 2층 (화곡동),강구PC,37.5534305,126.8523023,0,0,0,화곡동 강구PC
봉천동,서울특별시 관악구 관악로 163 지하1층 (봉천동 효원빌딩),긱스타 PC방,37.4798856,126.9520564,1,1.4,10,봉천동 긱스타 PC방
봉천동,서울특별시 관악구 관악로 199 지하1층 (봉천동),3POP 피시방,37.483087,126.9535966,0,0,0,봉천동 3POP 피시방
봉천동,서울특별시 관악구 관악로30길 15 2층 (봉천동),스타덤PC관악점,37.4866158,126.9588508,0,0,0,봉천동 스타덤PC관악점
신림동,서울특별시 관악구 난곡로 100 A동 205~206호 (신림동 파로스프라자),갤러리 PC방,37.4642923,126.9195348,0,1,3,신림동 갤러리 PC방
신림동,서울특별시 관악구 난곡로 184 지하1층 (신림동 대원빌딩),제노,37.4716702,126.9199812,0,2.8,4,신림동 제노
신림동,서울특별시 관악구 난곡로 332 2층 (신림동),바다PC방,37.4836285,126.9144236,0,0,0,신림동 바다PC방
신림동,서울특별시 관악구 난곡로 357 3층 (신림동),긱스타 PC,37.4859227,126.9134614,0,3.3,3,신림동 긱스타 PC
신림동,서울특별시 관악구 난곡로63가길 1 1층 (신림동),콩PC,37.4810074,126.9142045,0,0,0,신림동 콩PC
신림동,서울특별시 관악구 난우길 2 프린스빌딩 3층 (신림동),인터라켄pc방,37.473217,126.919163,0,0,0,신림동 인터라켄pc방
신림동,서울특별시 관악구 남부순환로 1483 2층 (신림동),탑플레이스PC 난곡사거리점,37.482278,126.9153122,0,1,1,신림동 탑플레이스PC 난곡사거리점
신림동,서울특별시 관악구 남부순환로 1485 삼남빌딩 지하1층 (신림동),인터라켄PC방,37.4823639,126.9156675,0,0,0,신림동 인터라켄PC방
신림동,서울특별시 관악구 남부순환로 1597 5층 (신림동),애니타임PC방,37.484294,126.9278958,0,4,1,신림동 애니타임PC방
신림동,서울특별시 관악구 남부순환로 1646 프레콘빌딩 지하1층 (신림동),딸기 PC방,37.4845002,126.9336773,0,2.8,4,신림동 딸기 PC방
봉천동,서울특별시 관악구 남부순환로 1716 은혜빌딩 지하1층 (봉천동),3POP PC방,37.4825497,126.9406265,0,0,0,봉천동 3POP PC방
봉천동,서울특별시 관악구 남부순환로 1929-5 지하1층 (봉천동),스위티PC방 낙성대점,37.4774797,126.9636752,0,0,0,봉천동 스위티PC방 낙성대점
봉천동,서울특별시 관악구 남부순환로 1931 케에타워 지하1층 (봉천동),피씨빈,37.4772397,126.9639136,0,0,0,봉천동 피씨빈
봉천동,서울특별시 관악구 남부순환로 1934 낙성대빌딩 4층 (봉천동),이스포츠,37.4766427,126.9637515,0,1,1,봉천동 이스포츠
신림동,서울특별시 관악구 남부순환로161가길 5 1층 (신림동 하나빌딩),수 PC방,37.4850489,126.9185167,1,0,0,신림동 수 PC방
신림동,서울특별시 관악구 남부순환로181길 27 디엔에이치 지하1층 (신림동),맥스피드PC방,37.4858469,126.9306665,4,3,6,신림동 맥스피드PC방
봉천동,서울특별시 관악구 남부순환로214길 40 지하1층 (봉천동),욜로PC방 봉천점,37.4799741,126.9473156,1,1,1,봉천동 욜로PC방 봉천점
남현동,서울특별시 관악구 남현길 7 지하1층 (남현동),세븐PC방,37.4760703,126.9776837,0,3,3,남현동 세븐PC방
신림동,서울특별시 관악구 대학6길 10 지하1층 (신림동),매니아 PC,37.469035,126.9372115,0,0,0,신림동 매니아 PC
신림동,서울특별시 관악구 대학길 36 2층 (신림동),비원PC방,37.4691293,126.9375914,0,4.3,6,신림동 비원PC방
신림동,서울특별시 관악구 대학길 47 지하1층 (신림동),3POP,37.4686198,126.9378193,0,0,0,신림동 3POP
