소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
신림동,"서울특별시 구로구 도림로12길 20 (구로동,101호)",신룽푸마라탕,37.4865749,126.8891123,중식,3.2,6,14
도화동,"서울특별시 구로구 신도림로 65 (신도림동,월드메르디앙상가 105호)",일일향,37.5095584,126.8820617,중식,3.2,78,84
자양동,"서울특별시 구로구 구일로2길 60, 201동 130호 (구로동,구일우성상가)",동성관,37.4902145,126.8772364,중식,4.2,13,8
숭인동,"서울특별시 구로구 개봉로15길 24, 1층 102호 (개봉동)",홍콩반점,37.4900043,126.8546651,중식,0,0,1
대림동,"서울특별시 구로구 경인로 176-8, 1층 (오류동)",입큰오리,37.4943523,126.840517,중식,5,1,7
도림동,"서울특별시 구로구 디지털로32나길 17-26, 1층 (구로동)",도림186,37.4847783,126.8997858,중식,5,2,22
성내동,"서울특별시 구로구 디지털로 300, 1층 8호 (구로동, 지밸리비즈플라자)",다래성,37.4850307,126.8966116,중식,4,4,0
둔촌동,서울특별시 구로구 구로동로 126-16 (구로동),중화반점,37.4900227,126.8851165,중식,3.7,3,1
천호동,"서울특별시 구로구 부일로 871-10, 지하1층 (온수동)",사미반점 길동점,37.4932979,126.8239628,중식,0,0,4
구로동,"서울특별시 구로구 구로중앙로 217, 형제빌딩 207호 (구로동)",낭만해물,37.5049627,126.8766224,중식,0,0,24
마곡동,"서울특별시 구로구 공원로6나길 43-13, 지1층 (구로동)",피슈마라홍탕,37.505013,126.8916881,중식,3.2,19,164
신림동,"서울특별시 구로구 디지털로19길 23, 1층 (가리봉동)",윤미반점,37.4807226,126.8897399,중식,5,4,1
명동2가,"서울특별시 구로구 경인로 403, A동 105호 (고척동, 원메디타운)",이선생미국가주우육면대왕,37.497976,126.8643784,중식,2.7,3,60
온수동,서울특별시 구로구 구로동로22길 82 (구로동),칠성반점,37.488282,126.8884357,중식,0,0,0
성수동2가,"서울특별시 광진구 자양로13다길 47, 1층 (자양동)",태양각,37.5333067,127.0772817,중식,0,0,2
